,p_current_age,p_age_first_offense,p_charge,p_jail30,p_prison,p_probation,race_black,race_white,race_hispanic,race_asian,race_native,recid_use(label)
3399,21,20,3,0,0,0,1,0,0,0,0,1
3400,26,26,1,0,0,0,0,1,0,0,0,0
3401,58,35,5,0,0,1,0,1,0,0,0,0
3402,53,52,3,0,0,0,1,0,0,0,0,1
3403,22,19,7,0,0,0,1,0,0,0,0,1
3404,42,42,1,0,0,0,0,1,0,0,0,0
3405,26,26,3,0,0,0,1,0,0,0,0,0
3406,30,29,3,0,0,0,0,1,0,0,0,1
3407,48,35,7,0,0,2,0,1,0,0,0,0
3408,19,19,3,0,0,0,1,0,0,0,0,0
3409,19,18,9,0,0,0,1,0,0,0,0,1
3410,23,17,11,0,0,3,0,1,0,0,0,0
3411,24,19,10,0,0,1,1,0,0,0,0,1
3412,25,25,4,0,0,0,0,0,1,0,0,0
3413,28,28,1,0,0,0,1,0,0,0,0,0
3414,31,31,1,0,0,0,1,0,0,0,0,1
3415,46,19,5,0,0,1,0,1,0,0,0,0
3416,46,46,4,0,0,0,1,0,0,0,0,0
3417,18,17,2,0,0,0,0,1,0,0,0,0
3418,28,18,23,0,0,4,1,0,0,0,0,1
3419,24,24,1,0,0,0,0,1,0,0,0,0
3420,25,21,3,0,0,0,0,1,0,0,0,0
3421,36,36,3,0,0,0,0,1,0,0,0,1
3422,56,51,2,0,0,1,0,0,1,0,0,1
3423,49,37,6,0,0,2,1,0,0,0,0,0
3424,21,21,1,0,0,0,0,0,1,0,0,0
3425,34,31,3,0,0,1,0,0,1,0,0,0
3426,37,36,1,0,0,0,0,0,0,0,0,0
3427,29,29,1,0,0,0,0,1,0,0,0,1
3428,27,25,6,0,0,0,1,0,0,0,0,1
3429,22,20,4,0,0,1,1,0,0,0,0,1
3430,20,20,1,0,0,0,1,0,0,0,0,0
3431,58,29,42,1,3,5,1,0,0,0,0,1
3432,21,19,4,0,0,0,0,1,0,0,0,0
3433,31,21,7,0,0,2,1,0,0,0,0,0
3434,42,17,21,0,4,1,1,0,0,0,0,1
3435,51,26,11,0,0,2,1,0,0,0,0,1
3436,26,26,3,0,0,0,1,0,0,0,0,0
3437,20,20,3,0,0,0,0,1,0,0,0,0
3438,23,23,2,1,1,0,0,1,0,0,0,0
3439,23,23,2,0,0,0,1,0,0,0,0,1
3440,22,20,6,0,0,0,0,1,0,0,0,0
3441,25,21,6,0,0,0,0,1,0,0,0,0
3442,30,30,1,0,0,0,1,0,0,0,0,1
3443,46,46,1,0,0,0,1,0,0,0,0,1
3444,33,18,12,0,0,0,0,1,0,0,0,1
3445,30,18,25,0,0,3,1,0,0,0,0,1
3446,27,25,3,0,0,0,0,0,0,0,0,0
3447,55,53,4,0,0,0,0,1,0,0,0,0
3448,19,18,8,0,0,0,1,0,0,0,0,0
3449,25,24,6,0,0,0,0,1,0,0,0,1
3450,25,25,1,0,0,0,0,0,1,0,0,1
3451,25,19,13,0,1,1,1,0,0,0,0,0
3452,34,26,9,0,0,1,0,1,0,0,0,1
3453,20,20,2,0,0,0,0,1,0,0,0,0
3454,18,18,1,0,0,0,1,0,0,0,0,1
3455,23,23,2,0,0,0,1,0,0,0,0,0
3456,22,19,5,0,0,0,1,0,0,0,0,0
3457,37,27,6,0,0,0,0,0,0,0,1,0
3458,25,25,1,0,0,0,1,0,0,0,0,1
3459,54,46,3,0,0,0,1,0,0,0,0,0
3460,33,33,2,0,0,0,1,0,0,0,0,0
3461,48,48,1,0,0,0,0,1,0,0,0,0
3462,23,20,4,0,0,0,0,1,0,0,0,0
3463,20,20,3,0,0,0,0,1,0,0,0,1
3464,23,20,7,0,0,1,1,0,0,0,0,1
3465,19,16,3,0,0,0,0,1,0,0,0,1
3466,28,25,11,1,3,1,1,0,0,0,0,1
3467,28,25,12,1,3,1,1,0,0,0,0,1
3468,21,18,23,0,0,0,0,1,0,0,0,1
3469,25,25,1,0,0,0,0,1,0,0,0,1
3470,29,20,15,0,0,1,1,0,0,0,0,1
3471,22,18,12,0,0,1,0,1,0,0,0,0
3472,50,50,1,0,0,0,0,1,0,0,0,0
3473,32,32,2,0,1,0,0,0,1,0,0,0
3474,21,21,4,0,0,0,0,1,0,0,0,0
3475,54,54,2,0,0,0,0,0,0,0,0,0
3476,23,23,4,0,0,0,0,0,1,0,0,0
3477,31,21,3,0,0,0,1,0,0,0,0,0
3478,23,18,24,0,0,3,1,0,0,0,0,1
3479,22,22,3,0,0,0,0,1,0,0,0,0
3480,45,44,8,0,0,0,0,1,0,0,0,1
3481,26,20,25,0,0,3,1,0,0,0,0,1
3482,26,20,27,0,0,3,1,0,0,0,0,0
3483,52,52,1,0,0,0,0,1,0,0,0,0
3484,43,29,7,0,0,1,0,1,0,0,0,1
3485,19,19,2,0,0,0,1,0,0,0,0,1
3486,29,20,23,0,0,2,1,0,0,0,0,0
3487,52,48,5,0,0,0,0,1,0,0,0,1
3488,21,18,5,0,0,0,1,0,0,0,0,0
3489,50,50,4,0,0,0,0,1,0,0,0,1
3490,37,36,2,0,0,0,0,0,0,1,0,0
3491,25,25,1,0,0,0,1,0,0,0,0,1
3492,26,18,13,0,0,1,1,0,0,0,0,0
3493,42,42,1,0,0,0,0,1,0,0,0,0
3494,22,21,8,0,0,1,0,0,0,0,0,0
3495,31,26,14,0,0,3,1,0,0,0,0,0
3496,37,25,10,0,0,2,0,1,0,0,0,1
3497,34,34,3,0,0,0,1,0,0,0,0,0
3498,38,36,6,0,0,0,0,1,0,0,0,0
3499,31,31,7,0,0,0,0,0,0,0,0,0
3500,26,26,2,0,0,0,1,0,0,0,0,1
3501,42,28,19,0,0,2,0,0,1,0,0,0
3502,19,19,1,0,0,0,0,1,0,0,0,0
3503,19,19,3,0,0,0,1,0,0,0,0,1
3504,19,19,1,0,0,0,1,0,0,0,0,0
3505,53,23,2,0,0,0,0,1,0,0,0,0
3506,45,20,11,0,0,3,1,0,0,0,0,0
3507,25,23,2,0,0,0,0,0,1,0,0,0
3508,24,18,5,0,0,0,0,1,0,0,0,1
3509,31,28,4,0,0,0,0,0,1,0,0,0
3510,31,30,2,0,0,0,1,0,0,0,0,0
3511,37,35,7,0,0,0,1,0,0,0,0,0
3512,18,18,2,0,0,0,0,1,0,0,0,0
3513,46,29,27,1,4,3,1,0,0,0,0,0
3514,32,17,3,0,0,0,0,1,0,0,0,0
3515,19,18,2,0,0,0,0,0,1,0,0,0
3516,41,22,21,0,0,2,1,0,0,0,0,1
3517,34,21,10,0,0,4,0,0,1,0,0,1
3518,23,18,5,0,0,1,1,0,0,0,0,1
3519,58,58,1,0,0,0,0,0,1,0,0,0
3520,18,18,1,0,0,0,0,1,0,0,0,1
3521,19,18,3,0,0,0,0,1,0,0,0,1
3522,67,67,1,0,0,0,0,0,0,0,0,0
3523,33,33,3,0,0,0,0,1,0,0,0,0
3524,19,19,4,0,0,0,1,0,0,0,0,1
3525,25,18,3,0,0,0,1,0,0,0,0,0
3526,53,53,3,0,0,0,1,0,0,0,0,0
3527,28,18,6,0,0,0,0,1,0,0,0,0
3528,25,25,1,0,0,0,0,1,0,0,0,1
3529,34,23,12,0,0,1,0,0,1,0,0,1
3530,24,19,3,0,0,1,1,0,0,0,0,0
3531,38,18,12,0,3,1,1,0,0,0,0,1
3532,39,18,13,0,3,1,1,0,0,0,0,1
3533,30,17,17,0,1,1,1,0,0,0,0,1
3534,28,28,1,0,0,0,1,0,0,0,0,0
3535,29,24,4,0,0,1,1,0,0,0,0,0
3536,43,26,5,0,0,1,1,0,0,0,0,0
3537,29,22,10,0,0,3,1,0,0,0,0,1
3538,41,37,10,0,0,1,0,1,0,0,0,1
3539,41,37,12,0,0,1,0,1,0,0,0,0
3540,48,45,4,0,0,0,0,1,0,0,0,0
3541,27,17,10,1,2,1,0,1,0,0,0,1
3542,41,24,14,1,5,1,1,0,0,0,0,0
3543,34,19,5,0,0,1,1,0,0,0,0,0
3544,35,33,3,0,0,0,0,0,1,0,0,0
3545,38,30,7,0,0,0,0,1,0,0,0,0
3546,50,50,1,0,0,0,0,1,0,0,0,0
3547,29,20,7,0,0,1,0,0,0,0,0,1
3548,31,21,7,0,0,5,1,0,0,0,0,0
3549,19,19,1,0,0,0,1,0,0,0,0,0
3550,24,19,4,0,0,2,1,0,0,0,0,1
3551,22,18,12,0,0,1,1,0,0,0,0,1
3552,22,18,4,0,0,0,1,0,0,0,0,1
3553,18,18,2,0,0,0,0,1,0,0,0,1
3554,24,18,7,0,0,1,1,0,0,0,0,1
3555,37,36,21,0,0,0,1,0,0,0,0,0
3556,22,21,4,0,0,0,0,1,0,0,0,1
3557,24,19,17,0,0,1,1,0,0,0,0,1
3558,23,19,8,0,0,1,0,1,0,0,0,0
3559,62,34,18,0,2,1,1,0,0,0,0,0
3560,22,22,2,0,0,0,0,1,0,0,0,0
3561,54,54,2,0,0,0,0,1,0,0,0,0
3562,43,43,3,0,0,0,0,1,0,0,0,0
3563,53,24,30,0,3,0,1,0,0,0,0,0
3564,36,36,1,0,0,0,0,1,0,0,0,0
3565,20,18,6,0,0,0,1,0,0,0,0,1
3566,25,20,2,0,0,0,1,0,0,0,0,1
3567,37,18,31,0,1,3,1,0,0,0,0,1
3568,36,36,2,0,0,0,0,1,0,0,0,0
3569,21,19,7,0,0,0,0,1,0,0,0,0
3570,19,18,6,0,0,0,1,0,0,0,0,1
3571,28,23,10,0,0,1,0,1,0,0,0,0
3572,32,16,13,0,1,0,1,0,0,0,0,0
3573,30,26,9,0,0,1,1,0,0,0,0,1
3574,32,20,23,0,0,3,1,0,0,0,0,0
3575,38,18,61,0,3,5,0,0,0,0,0,1
3576,54,54,1,0,0,0,0,0,0,0,0,0
3577,39,39,2,0,0,0,1,0,0,0,0,0
3578,23,16,20,0,0,2,1,0,0,0,0,1
3579,24,24,1,0,0,0,0,1,0,0,0,0
3580,55,55,2,0,0,0,0,0,0,0,0,1
3581,43,41,9,0,0,0,0,1,0,0,0,1
3582,31,25,11,0,0,0,0,1,0,0,0,0
3583,47,47,2,0,0,0,0,0,1,0,0,0
3584,26,16,9,0,0,1,0,1,0,0,0,1
3585,19,16,6,0,0,0,0,1,0,0,0,1
3586,24,24,3,0,0,0,1,0,0,0,0,0
3587,27,27,1,0,0,0,0,1,0,0,0,0
3588,20,18,6,0,0,0,1,0,0,0,0,0
3589,36,36,2,0,0,0,1,0,0,0,0,0
3590,29,22,5,0,0,0,1,0,0,0,0,1
3591,30,22,7,0,0,0,1,0,0,0,0,0
3592,23,15,40,0,0,2,1,0,0,0,0,1
3593,27,25,4,0,0,0,0,1,0,0,0,0
3594,22,22,1,0,0,0,1,0,0,0,0,1
3595,39,39,1,0,0,0,0,1,0,0,0,1
3596,21,21,3,0,0,0,0,1,0,0,0,0
3597,22,18,8,0,0,0,1,0,0,0,0,1
3598,19,19,2,0,0,0,1,0,0,0,0,1
3599,23,23,1,0,0,0,1,0,0,0,0,0
3600,35,35,1,0,0,0,1,0,0,0,0,0
3601,37,37,5,0,0,0,0,0,1,0,0,0
3602,46,22,7,0,0,0,0,1,0,0,0,0
3603,33,32,4,0,0,1,0,1,0,0,0,0
3604,18,18,2,0,0,0,0,0,0,0,1,1
3605,23,23,1,0,0,0,0,0,0,0,0,0
3606,19,18,3,0,0,0,0,1,0,0,0,0
3607,22,16,15,0,0,1,1,0,0,0,0,1
3608,25,24,8,0,0,0,0,1,0,0,0,0
3609,31,18,17,0,1,0,1,0,0,0,0,1
3610,54,24,37,0,2,1,1,0,0,0,0,0
3611,36,18,24,1,1,3,1,0,0,0,0,1
3612,41,41,1,0,0,0,1,0,0,0,0,0
3613,21,19,6,0,0,0,0,1,0,0,0,1
3614,54,53,7,0,0,0,0,1,0,0,0,1
3615,20,18,8,0,0,1,1,0,0,0,0,1
3616,41,25,23,1,3,4,0,1,0,0,0,0
3617,30,30,1,0,0,0,0,0,0,1,0,0
3618,19,19,1,0,0,0,1,0,0,0,0,1
3619,48,31,7,0,0,0,1,0,0,0,0,0
3620,18,18,2,0,0,0,1,0,0,0,0,1
3621,56,54,2,0,0,1,0,0,1,0,0,0
3622,25,19,2,0,0,0,0,0,0,0,0,0
3623,27,26,5,0,0,0,1,0,0,0,0,0
3624,26,15,9,0,0,2,0,1,0,0,0,1
3625,21,18,27,0,0,1,0,1,0,0,0,1
3626,19,18,3,0,0,1,1,0,0,0,0,1
3627,47,23,10,0,0,0,0,1,0,0,0,0
3628,26,20,13,0,0,2,1,0,0,0,0,0
3629,24,18,4,0,0,0,0,0,1,0,0,0
3630,48,48,3,0,0,0,0,1,0,0,0,0
3631,18,18,3,0,0,0,1,0,0,0,0,0
3632,26,26,1,0,0,0,0,1,0,0,0,1
3633,41,41,1,0,0,0,0,1,0,0,0,0
3634,19,18,3,0,0,0,1,0,0,0,0,0
3635,49,49,2,0,0,0,1,0,0,0,0,1
3636,33,33,5,0,0,0,1,0,0,0,0,0
3637,22,22,1,0,0,0,1,0,0,0,0,0
3638,23,15,16,0,0,1,1,0,0,0,0,0
3639,24,19,12,0,0,0,1,0,0,0,0,0
3640,26,26,1,0,0,0,1,0,0,0,0,0
3641,32,17,18,0,2,3,1,0,0,0,0,0
3642,20,20,5,0,0,0,0,0,0,0,0,0
3643,23,23,2,0,0,0,0,0,0,0,0,1
3644,26,19,2,0,0,0,1,0,0,0,0,0
3645,21,20,5,0,0,0,1,0,0,0,0,0
3646,28,26,3,0,0,0,0,0,1,0,0,1
3647,48,48,2,0,0,0,0,1,0,0,0,0
3648,21,21,1,0,0,0,1,0,0,0,0,0
3649,29,29,4,0,0,0,1,0,0,0,0,0
3650,34,20,18,0,1,5,1,0,0,0,0,1
3651,29,22,27,1,1,2,1,0,0,0,0,1
3652,39,39,1,0,0,0,1,0,0,0,0,1
3653,19,19,1,0,0,0,1,0,0,0,0,0
3654,19,19,3,0,0,0,1,0,0,0,0,0
3655,23,18,10,0,1,1,1,0,0,0,0,1
3656,23,18,13,0,0,1,1,0,0,0,0,1
3657,24,18,32,0,0,1,1,0,0,0,0,1
3658,20,17,4,0,0,0,1,0,0,0,0,1
3659,19,19,2,0,0,0,0,1,0,0,0,0
3660,24,24,1,0,0,0,0,1,0,0,0,0
3661,18,18,1,0,0,0,0,0,0,0,0,0
3662,77,77,1,0,0,0,0,1,0,0,0,0
3663,65,51,16,0,0,1,1,0,0,0,0,0
3664,20,20,2,0,0,0,1,0,0,0,0,0
3665,21,21,1,0,0,0,0,1,0,0,0,0
3666,18,18,3,0,0,0,0,1,0,0,0,1
3667,27,18,13,0,0,3,1,0,0,0,0,1
3668,36,36,1,0,0,0,0,0,1,0,0,1
3669,33,20,4,0,0,0,0,1,0,0,0,0
3670,19,19,1,0,0,0,1,0,0,0,0,1
3671,18,18,2,0,0,0,1,0,0,0,0,1
3672,46,34,5,0,0,1,0,1,0,0,0,0
3673,21,21,4,0,0,0,0,1,0,0,0,0
3674,18,18,3,0,0,0,1,0,0,0,0,1
3675,18,18,5,0,0,0,1,0,0,0,0,0
3676,42,42,1,0,0,0,0,1,0,0,0,0
3677,23,19,4,0,0,0,1,0,0,0,0,0
3678,23,23,1,0,0,0,1,0,0,0,0,0
3679,42,42,1,0,0,0,0,0,1,0,0,0
3680,30,30,3,0,0,0,1,0,0,0,0,0
3681,41,20,7,0,0,1,0,1,0,0,0,0
3682,33,33,1,1,1,0,1,0,0,0,0,1
3683,38,38,1,0,0,0,1,0,0,0,0,0
3684,27,25,2,0,0,0,1,0,0,0,0,0
3685,33,25,12,0,0,2,1,0,0,0,0,1
3686,29,29,1,0,0,0,0,0,1,0,0,0
3687,20,20,1,0,0,0,0,1,0,0,0,1
3688,41,16,16,0,0,4,1,0,0,0,0,0
3689,41,24,4,0,0,1,0,1,0,0,0,1
3690,37,34,6,0,0,0,0,1,0,0,0,0
3691,34,26,5,0,0,0,0,0,1,0,0,1
3692,28,18,17,0,1,2,1,0,0,0,0,1
3693,28,18,18,0,1,2,1,0,0,0,0,0
3694,59,50,17,0,0,1,0,1,0,0,0,1
3695,64,37,23,0,0,1,1,0,0,0,0,1
3696,21,18,6,0,0,0,0,1,0,0,0,0
3697,18,17,6,0,0,2,0,1,0,0,0,0
3698,45,45,1,0,0,0,0,1,0,0,0,0
3699,34,34,2,0,0,0,1,0,0,0,0,0
3700,19,19,1,0,0,0,1,0,0,0,0,1
3701,18,18,2,0,0,0,0,0,0,0,0,0
3702,61,61,1,0,0,0,0,1,0,0,0,0
3703,19,19,2,0,0,0,0,1,0,0,0,0
3704,27,19,5,1,1,1,1,0,0,0,0,0
3705,22,20,7,0,0,0,0,1,0,0,0,1
3706,30,18,17,1,1,3,0,1,0,0,0,0
3707,24,19,3,0,0,0,1,0,0,0,0,0
3708,41,41,1,0,0,0,1,0,0,0,0,0
3709,28,28,1,0,0,0,1,0,0,0,0,0
3710,47,41,21,0,0,1,0,1,0,0,0,1
3711,29,16,26,0,1,5,1,0,0,0,0,1
3712,32,21,7,0,0,2,1,0,0,0,0,0
3713,22,22,4,0,0,0,0,0,1,0,0,0
3714,41,41,2,0,0,0,1,0,0,0,0,0
3715,41,41,2,0,0,0,0,0,0,0,0,0
3716,23,21,5,0,0,2,1,0,0,0,0,1
3717,18,16,7,0,0,1,1,0,0,0,0,0
3718,53,53,1,0,0,0,0,0,1,0,0,0
3719,28,28,1,0,0,0,0,0,0,0,0,0
3720,48,48,1,0,0,0,0,0,0,0,0,0
3721,56,56,5,0,0,0,0,1,0,0,0,0
3722,46,43,2,0,0,0,1,0,0,0,0,1
3723,33,24,21,0,2,1,0,1,0,0,0,1
3724,20,19,2,0,0,0,1,0,0,0,0,0
3725,56,34,4,0,0,1,0,1,0,0,0,1
3726,31,31,5,0,0,0,1,0,0,0,0,0
3727,30,30,2,0,0,0,0,0,0,0,0,0
3728,21,15,6,0,1,0,1,0,0,0,0,1
3729,29,29,1,0,0,0,0,0,0,0,0,1
3730,20,20,3,0,0,0,0,1,0,0,0,1
3731,33,33,5,0,0,0,1,0,0,0,0,0
3732,58,55,3,0,0,0,0,1,0,0,0,0
3733,35,35,3,0,0,0,1,0,0,0,0,0
3734,29,29,2,0,0,0,1,0,0,0,0,0
3735,35,35,4,0,0,0,0,1,0,0,0,1
3736,43,35,27,1,1,5,1,0,0,0,0,0
3737,18,18,5,0,0,0,1,0,0,0,0,0
3738,30,30,1,0,0,0,1,0,0,0,0,0
3739,66,55,5,0,0,1,1,0,0,0,0,0
3740,22,22,1,0,0,0,1,0,0,0,0,0
3741,27,27,1,0,0,0,0,0,0,0,0,0
3742,22,17,11,0,0,1,1,0,0,0,0,1
3743,21,18,12,0,1,1,1,0,0,0,0,0
3744,39,39,4,0,0,0,1,0,0,0,0,0
3745,53,30,11,0,0,0,0,0,0,0,0,0
3746,21,21,5,0,0,0,1,0,0,0,0,0
3747,48,48,3,0,0,0,0,1,0,0,0,0
3748,34,27,2,0,0,1,0,1,0,0,0,0
3749,54,54,3,0,0,0,0,0,1,0,0,0
3750,41,41,1,0,0,0,1,0,0,0,0,0
3751,24,18,12,0,0,1,1,0,0,0,0,1
3752,22,20,4,0,0,2,0,0,1,0,0,0
3753,44,44,1,0,0,0,0,0,0,0,0,0
3754,21,21,1,0,0,0,1,0,0,0,0,1
3755,18,18,2,0,0,0,0,1,0,0,0,1
3756,25,25,3,0,0,0,0,1,0,0,0,0
3757,55,37,4,0,0,2,0,1,0,0,0,1
3758,51,50,3,0,0,0,0,0,0,0,0,0
3759,32,32,1,0,0,0,0,0,0,0,0,0
3760,45,45,3,0,0,0,0,0,0,0,0,0
3761,34,34,6,0,2,0,1,0,0,0,0,0
3762,25,18,15,0,0,1,1,0,0,0,0,1
3763,44,34,31,0,0,2,0,1,0,0,0,1
3764,42,29,6,0,0,2,0,1,0,0,0,0
3765,49,49,1,0,0,0,1,0,0,0,0,0
3766,26,26,1,0,0,0,1,0,0,0,0,0
3767,31,15,21,0,2,3,1,0,0,0,0,1
3768,31,15,25,0,2,3,1,0,0,0,0,1
3769,22,22,2,0,0,0,1,0,0,0,0,1
3770,25,22,14,1,1,0,1,0,0,0,0,1
3771,26,26,1,0,0,0,1,0,0,0,0,0
3772,52,51,6,0,0,0,0,1,0,0,0,0
3773,65,65,2,0,0,0,0,0,1,0,0,0
3774,19,19,1,0,0,0,0,0,1,0,0,1
3775,25,17,14,0,2,1,1,0,0,0,0,0
3776,18,18,1,0,0,0,1,0,0,0,0,0
3777,21,21,2,0,0,0,1,0,0,0,0,0
3778,41,22,13,0,1,3,1,0,0,0,0,0
3779,52,52,1,0,0,0,1,0,0,0,0,1
3780,20,20,2,0,0,0,1,0,0,0,0,1
3781,21,21,2,0,0,0,0,0,1,0,0,0
3782,19,18,10,0,0,0,1,0,0,0,0,0
3783,75,75,2,0,0,0,1,0,0,0,0,0
3784,49,19,7,0,0,1,0,1,0,0,0,0
3785,18,18,4,0,0,0,1,0,0,0,0,0
3786,36,36,2,0,0,0,0,0,1,0,0,0
3787,27,25,4,0,0,0,0,1,0,0,0,1
3788,27,25,7,0,0,0,0,1,0,0,0,0
3789,27,24,6,0,0,0,1,0,0,0,0,1
3790,23,22,3,0,0,0,1,0,0,0,0,1
3791,48,48,1,0,0,0,0,1,0,0,0,0
3792,32,24,4,0,0,0,1,0,0,0,0,0
3793,21,21,1,0,0,0,0,1,0,0,0,0
3794,30,19,4,0,0,0,0,1,0,0,0,0
3795,36,15,14,0,0,1,1,0,0,0,0,0
3796,18,18,1,0,0,0,1,0,0,0,0,1
3797,32,28,10,0,0,1,0,0,1,0,0,1
3798,51,26,14,0,0,4,0,1,0,0,0,1
3799,32,31,2,0,0,0,0,1,0,0,0,0
3800,25,17,38,0,0,1,1,0,0,0,0,0
3801,23,18,8,0,0,1,0,0,0,0,0,1
3802,31,21,3,0,0,0,0,0,1,0,0,0
3803,43,43,1,0,0,0,0,0,0,0,0,1
3804,19,19,2,0,0,0,1,0,0,0,0,1
3805,20,18,4,0,0,1,1,0,0,0,0,1
3806,24,23,3,0,0,1,0,1,0,0,0,1
3807,42,19,15,0,0,2,1,0,0,0,0,0
3808,28,27,23,0,0,1,0,1,0,0,0,1
3809,42,42,3,0,0,0,0,1,0,0,0,0
3810,26,17,20,0,0,3,1,0,0,0,0,0
3811,25,22,11,0,0,1,0,1,0,0,0,1
3812,25,22,13,0,0,2,0,1,0,0,0,1
3813,38,33,6,0,0,0,1,0,0,0,0,0
3814,32,17,4,0,0,0,1,0,0,0,0,1
3815,29,15,34,0,0,1,1,0,0,0,0,1
3816,25,24,12,0,0,0,1,0,0,0,0,0
3817,29,19,12,0,0,4,1,0,0,0,0,1
3818,24,17,11,0,0,0,1,0,0,0,0,1
3819,19,18,3,0,0,0,1,0,0,0,0,1
3820,20,18,6,0,0,0,1,0,0,0,0,0
3821,22,18,7,0,0,0,1,0,0,0,0,0
3822,18,18,6,0,0,0,0,0,1,0,0,1
3823,21,19,4,0,0,0,0,1,0,0,0,0
3824,32,24,8,0,0,0,1,0,0,0,0,0
3825,28,23,6,0,0,0,1,0,0,0,0,1
3826,30,25,6,0,0,1,1,0,0,0,0,1
3827,32,21,4,0,0,2,0,1,0,0,0,0
3828,31,18,25,0,2,4,0,1,0,0,0,1
3829,41,37,3,0,0,0,0,1,0,0,0,0
3830,24,14,45,0,0,1,1,0,0,0,0,1
3831,22,18,22,0,0,0,1,0,0,0,0,0
3832,24,24,1,0,0,0,0,0,1,0,0,0
3833,38,32,3,0,0,1,0,1,0,0,0,0
3834,18,15,2,0,0,0,1,0,0,0,0,1
3835,27,18,5,0,0,1,0,1,0,0,0,0
3836,42,42,7,0,0,0,0,1,0,0,0,1
3837,28,21,5,0,0,0,1,0,0,0,0,1
3838,31,27,4,0,0,0,1,0,0,0,0,0
3839,37,19,20,0,0,2,1,0,0,0,0,1
3840,54,53,2,0,0,0,0,1,0,0,0,0
3841,19,19,3,0,0,0,1,0,0,0,0,1
3842,47,40,8,0,0,0,1,0,0,0,0,0
3843,34,34,1,0,0,0,0,1,0,0,0,0
3844,21,19,8,0,0,1,0,0,1,0,0,1
3845,28,28,2,0,0,0,0,1,0,0,0,0
3846,18,18,7,0,0,0,0,1,0,0,0,0
3847,34,34,2,0,0,0,0,0,1,0,0,0
3848,39,23,13,0,0,1,1,0,0,0,0,1
3849,18,18,1,0,0,0,0,1,0,0,0,1
3850,18,18,2,0,0,0,0,0,1,0,0,1
3851,37,30,3,0,0,0,1,0,0,0,0,0
3852,20,18,7,0,0,0,1,0,0,0,0,0
3853,34,34,2,0,0,0,1,0,0,0,0,0
3854,34,34,2,0,0,0,1,0,0,0,0,0
3855,52,52,1,0,0,0,0,0,1,0,0,0
3856,22,18,7,0,1,0,1,0,0,0,0,1
3857,22,22,2,0,0,0,1,0,0,0,0,0
3858,46,42,9,0,0,0,0,1,0,0,0,1
3859,34,34,1,0,2,0,0,1,0,0,0,1
3860,23,18,15,0,0,1,1,0,0,0,0,0
3861,18,18,1,0,0,0,1,0,0,0,0,0
3862,40,40,2,0,0,0,0,1,0,0,0,0
3863,33,24,7,0,0,0,1,0,0,0,0,0
3864,52,52,1,0,0,0,0,1,0,0,0,0
3865,49,46,2,0,0,0,1,0,0,0,0,0
3866,31,31,1,0,0,0,1,0,0,0,0,0
3867,27,27,13,0,0,0,0,0,0,0,0,0
3868,64,52,12,0,0,2,1,0,0,0,0,0
3869,29,21,13,0,0,1,1,0,0,0,0,0
3870,27,18,5,0,1,1,1,0,0,0,0,0
3871,52,52,2,0,0,0,0,1,0,0,0,0
3872,52,52,2,0,0,0,0,1,0,0,0,0
3873,21,21,2,0,0,0,1,0,0,0,0,0
3874,22,22,4,0,0,0,1,0,0,0,0,0
3875,20,20,4,0,0,0,1,0,0,0,0,0
3876,34,24,12,0,0,0,1,0,0,0,0,0
3877,64,40,13,0,0,2,0,1,0,0,0,1
3878,34,22,4,0,0,0,0,1,0,0,0,0
3879,20,18,6,0,0,1,0,1,0,0,0,1
3880,28,22,5,0,0,0,1,0,0,0,0,0
3881,31,18,4,0,0,1,1,0,0,0,0,0
3882,25,25,1,0,0,0,0,0,0,0,0,0
3883,50,50,1,0,0,0,0,0,1,0,0,0
3884,33,30,2,0,0,0,0,1,0,0,0,0
3885,23,21,4,0,0,0,0,1,0,0,0,0
3886,21,21,2,0,0,0,0,1,0,0,0,0
3887,25,25,2,0,0,0,1,0,0,0,0,0
3888,34,34,1,0,0,0,0,1,0,0,0,0
3889,34,29,5,0,0,0,0,0,1,0,0,0
3890,21,20,8,0,0,0,1,0,0,0,0,1
3891,55,26,11,0,0,0,0,1,0,0,0,0
3892,59,56,2,0,0,0,0,1,0,0,0,1
3893,39,39,1,0,0,0,1,0,0,0,0,0
3894,30,30,1,0,0,0,0,0,1,0,0,0
3895,31,31,1,0,0,0,1,0,0,0,0,0
3896,29,14,40,0,2,5,1,0,0,0,0,1
3897,38,20,28,0,0,5,1,0,0,0,0,1
3898,19,19,3,0,0,0,0,0,1,0,0,0
3899,23,20,11,0,0,0,0,1,0,0,0,1
3900,23,20,16,0,0,0,0,1,0,0,0,0
3901,31,31,1,0,0,0,0,1,0,0,0,0
3902,22,22,1,0,0,0,1,0,0,0,0,0
3903,34,34,1,0,0,0,1,0,0,0,0,1
3904,21,17,45,0,0,0,0,1,0,0,0,1
3905,18,18,1,0,0,0,1,0,0,0,0,0
3906,34,16,20,0,2,3,0,1,0,0,0,0
3907,21,18,4,0,0,0,1,0,0,0,0,0
3908,32,32,5,0,0,0,1,0,0,0,0,0
3909,26,16,22,0,2,1,0,1,0,0,0,1
3910,39,17,22,0,3,0,1,0,0,0,0,1
3911,34,18,13,0,0,1,0,0,1,0,0,1
3912,39,39,2,0,0,0,0,1,0,0,0,0
3913,29,15,26,1,1,4,0,1,0,0,0,1
